1999-01-01|24.0900
1999-01-02|24.0900
1999-01-03|24.0900
1999-01-04|24.0900
1999-01-05|24.0900
1999-01-06|24.4000
1999-01-07|25.7300
1999-01-08|25.7300
1999-01-09|25.7300
1999-01-10|25.7300
1999-01-11|25.8900
1999-01-12|26.7100
1999-01-13|25.9500
1999-01-14|25.2400
1999-01-15|25.0000
1999-01-16|25.6300
1999-01-17|25.6300
1999-01-18|25.6300
1999-01-19|25.8900
1999-01-20|26.5900
1999-01-21|25.9300
1999-01-22|26.3100
1999-01-23|26.3800
1999-01-24|26.3800
1999-01-25|26.3800
1999-01-26|26.6200
1999-01-27|26.4100
1999-01-28|26.1400
1999-01-29|26.0600
1999-01-30|25.7900
1999-01-31|25.7900
1999-02-01|25.7900
1999-02-02|25.8600
1999-02-03|25.9700
1999-02-04|26.2000
1999-02-05|26.1600
1999-02-06|26.2000
1999-02-07|26.2000
1999-02-08|26.2000
1999-02-09|25.9300
1999-02-10|25.8900
1999-02-11|25.6900
1999-02-12|25.8100
1999-02-13|25.7300
1999-02-14|25.7300
1999-02-15|25.7300
1999-02-16|25.7600
1999-02-17|25.9000
1999-02-18|25.6800
1999-02-19|25.8100
1999-02-20|25.5800
1999-02-21|25.5800
1999-02-22|25.5800
1999-02-23|25.2000
1999-02-24|25.1900
1999-02-25|25.0500
1999-02-26|25.1700
1999-02-27|25.1100
1999-02-28|25.1100
1999-03-01|25.1100
1999-03-02|25.1700
1999-03-03|24.9200
1999-03-04|25.0500
1999-03-05|25.0000
1999-03-06|25.0000
1999-03-07|25.0000
1999-03-08|25.0000
1999-03-09|25.0000
1999-03-10|25.1000
1999-03-11|25.0000
1999-03-12|25.2400
1999-03-13|25.4600
1999-03-14|25.4600
1999-03-15|25.4600
1999-03-16|25.3800
1999-03-17|25.3300
1999-03-18|25.6900
1999-03-19|26.0900
1999-03-20|25.9600
1999-03-21|25.9600
1999-03-22|25.9600
1999-03-23|26.0000
1999-03-24|26.4600
1999-03-25|26.4200
1999-03-26|26.3300
1999-03-27|26.2600
1999-03-28|26.2600
1999-03-29|26.2600
1999-03-30|26.0200
1999-03-31|25.9400
1999-04-01|25.9200
1999-04-02|26.1600
1999-04-03|26.7500
1999-04-04|26.7500
